region,location_name,user_name,rating,review_text,review_date,source,
Wilayah Bali Utara,Kebun Raya,Luka Mijić,3,"Really not maintained to level it should be, price is really cheap.

If you see Kenji give him something to snack on, please, he is the greatest guide.",2024-09-23T01:03:52.036Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Wiku Wicaksono,5,,2024-09-22T11:44:29.477Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Verena Gelsing,3,,2024-09-22T04:54:10.320Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Su Til,5,,2024-09-22T03:35:53.123Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Cening Bagus,4,Beautiful Garden,2024-09-22T01:59:06.854Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Oktaviana Guterres,5,"Cocok untuk wisata keluarga, tapi kalau weekend agak rame jadi siap2 macet perjalanan kesana",2024-09-21T23:51:09.479Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Darwin Siregar,5,,2024-09-21T22:30:54.144Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,putu gelgel,5,,2024-09-21T12:09:21.871Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Krishna Nugraha,5,,2024-09-20T12:08:24.903Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Fadhilaz Digdaya,5,Underrated botanical garden,2024-09-20T05:13:52.211Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Komang Suyasa,5,,2024-09-20T02:08:34.089Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Putu Sugianta,5,,2024-09-19T22:34:36.737Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,DONNY GM,5,,2024-09-19T05:52:17.684Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Go Adi,4,,2024-09-19T03:46:08.130Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Darma Triyasa,5,,2024-09-19T02:54:50.839Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,vincent ratel,1,"A NE SURTOUT PAS FAIRE POUR LES FLEURS
Nous sommes plus que déçus et avons perdu une demi journée pour rien.
Les serres sont bien présentes mais soient fermées, soient cassées, soient sans aucune fleurs, sauf pour celle au cactus qui est toute petite.
Aucun entretien des chemins dès que vous sortez de la route principale,  il y a une multitude de chemins pour ce balader, c'est ce que nous voulions faire mais rien à voir, emplit de feuilles et route cassées
Par contre si vous chercher à avoir de la joli pelouse pour juste un pique nique c'est pas mal mais sinon rien d'autre.",2024-09-18T12:21:47.750Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dek Eni,5,,2024-09-18T07:58:08.572Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ery Corniawati,1,"Mobil ga boleh masuk kalo weekday, kondisi lagi ga memungkinkan untuk jalan kaki jauh dan lama, memang ada shuttle bus, tapi rute dan tempat yang ingin di kunjungi banyak, apakah di tunggu? Dari bawah ke taman kaktus aja jauh banget, kebun raya ini luas, jadinya ga jadi ke sana, kalo ke sana weekend, rame banget. Bawaan cukup banyak, karena rencana piknik.",2024-09-18T07:09:24.797Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Pete Stott,5,,2024-09-18T07:03:08.290Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Marva Qatrunada Tsaqif,5,,2024-09-18T06:02:10.961Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Iffah Syahamah,5,,2024-09-18T05:37:14.643Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,yoga sanjaya,5,,2024-09-18T05:26:09.018Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Rudy peter,5,,2024-09-18T04:41:32.347Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Avisa Indah,5,,2024-09-18T02:23:53.533Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ngurah Ray Sanjaya,5,,2024-09-17T08:22:32.640Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I KOMANG GEDE SUJAYA,5,,2024-09-16T09:51:17.043Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ratna Ningsih,5,,2024-09-16T05:46:39.486Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Cristina Helena Simões,5,"Um lugar especial,  muitos lugares para visitar e relaxar também.  Conhecer jardins de rosas, orquídeas,  cactos e árvores centenárias.  E a vista do lago é  um lugar para fazer um pic-nic ou simplesmente descansar.",2024-09-16T01:51:45.826Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Rashida Haider Alli,5,,2024-09-15T13:58:12.725Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Vicky Pratama,5,,2024-09-15T08:38:54.079Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Jo Nugroho,4,,2024-09-15T00:03:43.008Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ksmerta Pertiwi,5,,2024-09-14T09:27:45.546Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dedew Fidi,5,,2024-09-14T02:41:31.897Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,firmayani 13_,5,,2024-09-13T11:11:44.308Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dwi Hariani,5,,2024-09-13T10:01:01.482Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Mas Iyok,5,"Kebun Raya yang sangat asri, luas,,indah dan bersih di daerah  Bedugul Bali.
Suka dan nyaman berjalan - jalan di kebun raya ini.
Ada Pura, patung dan pemandangan danau di dalamnya.
Juga ada resto dan kantin untuk beristirahat.
Teduh dan udaranya segar.
Bisa sewa sekuter listrik, sepeda, golf car, motor listrik untuk berkeliling di area dalam kebun raya.
Recomended!",2024-09-13T07:48:10.987Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Surya A.,5,"Nyaman sekali berolah raga tracking di kebun raya ini, sambil menikmati hawa yang sejuk dan pemandangan yang inday",2024-09-13T07:03:58.731Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Indira Larin Natasha,5,,2024-09-13T03:20:11.041Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,TRY AINK,4,"Indah
nyaman
duingiiinnnn",2024-09-12T16:17:33.165Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,safik payu,5,"Indah, dingin dan sangat rekomended",2024-09-12T12:52:37.000Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Putu Agus “Kendi Bali”,5,"Tempat bagus buat piknik bareng keluarga, tempatnya adem dan nyaman",2024-09-12T09:38:18.445Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ni Made Dwi Metriani,5,,2024-09-12T04:57:29.908Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Jul Dario,5,Sunset di kebun !!,2024-09-12T03:28:10.234Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Rizky Lazuardi,5,,2024-09-12T00:24:01.790Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ahmad Ridwan,5,,2024-09-11T23:40:22.476Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,jamil flicker,5,Menikmati liburan,2024-09-11T13:48:46.280Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Mediana Nurul Firdausyah,5,,2024-09-11T00:40:42.432Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Arjuna Adi Putra,5,,2024-09-10T22:35:44.442Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ni Nengah Pipin Anjelika,5,,2024-09-10T10:23:40.096Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,alfan nurrahman,5,,2024-09-10T03:32:25.184Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Putu Buratwangi Dewi Suwarjana,5,,2024-09-09T11:04:56.402Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Imade Maruta,5,"Udaranya segar,  pikiran jadi tenang",2024-09-09T09:27:51.029Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Kadek Ita Purnama Sari,5,,2024-09-09T06:23:13.398Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Is Dan,1,"Saya kesini pas hari Senin dan bawa tamu bawa tamu kadung promosi banyak2 ngomong, eee tahunya mobil hanya weekend bisa masuk hari biasa tidak bisa, padahal kondisi sepi.
Mengecewakan, kalau weekend bukannya padat ya?",2024-09-09T03:43:04.409Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sherly A A,5,"Chill! Cocok untuk pasang hammock
Kalo weekend aja mobil bisa masuk dan lewat. Selain itu harus pakai shuttle bus",2024-09-08T14:57:39.999Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Sukma Andika,5,,2024-09-08T10:24:01.827Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Miles Anderson,5,"Great place to walk around, only 75,000 Rp to get in. Probably better to come during the weekday rather than the weekend, can be busy with locals picnicking and singing loudly to karaoke, not the most peaceful experience. Indonesians love their picnics.",2024-09-08T09:58:54.581Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Koesbilindo Soundart,5,Seruuuuu,2024-09-08T09:34:33.247Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,lau g,3,"C'était pas la saison de floraison des orchidées, dommage.
Le parcours dans la forêt manque d'entretien",2024-09-08T09:02:40.272Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Medianet Komputer,5,,2024-09-08T04:39:18.230Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Wayan Agus rena,5,,2024-09-08T03:35:33.452Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,ms. Katon,5,"Мой любимый парк ♥️невероятно волшебный лес,  хочется возвращаться вновь и вновь.",2024-09-08T02:49:33.237Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,aku siapa,5,,2024-09-07T22:59:50.789Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ni Putu Dewi Kartini,4,Kebetulan kesini untuk sembahyang di pura yg ada di dalam kawasan kebun raya bedugul. Tempatnya bersih asri dan nyaman.,2024-09-07T09:11:30.223Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Frederick davidson-blackshaw,5,,2024-09-07T08:04:07.907Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ni Kadek Sintya Lusiana,5,Bagus,2024-09-07T07:19:29.883Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nova,5,"Cocok untuk keluarga dan group activity.
Sejuk",2024-09-06T13:23:23.901Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,30_Ni Komang Novi Amelia Krisnayanti,5,,2024-09-06T09:12:48.339Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Hari Purnama,1,"sangat kecewa dengan petugas kebun raya candikuning
saya cuma mau menyelesaikan orderan saja harus bayar tiket masuk 25k
sedangkan ongkir saya cuma 70k harus bayar tiket 25k
tidak punya pengertian petugas kebun raya
mata di duit saja sattt",2024-09-05T08:16:17.312Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,thomas verdonck,5,J'ai visiter des plus jardins botanique mais le côté sympa c'est que celui ci à une grande forêt.  Plein d'endroits différents à visiter.  Prévoyez une petite location de trottinette ou vélo pour ce qui ont du mal à marché.  Cela reste une petite randonnée,2024-09-05T06:58:24.953Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Bitha P,3,"Actually it was a nice place, but they did maintenance without telling the Guest and I ended seeing nothing here just the garden.

Need more maintenance especially for the bathroom, the store supposed to be located near exit, will be easier for people who interested to bu.",2024-09-04T15:09:57.698Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dika Shun,5,,2024-09-03T09:50:42.850Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Grigorii,5,"Beautiful,",2024-09-03T03:30:10.354Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Pramana Putra,5,,2024-09-03T01:20:27.520Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Carrel Tarekh Akbar,3,"Lumayan bagus
Catatan ajah:tolong kebun nya lebih sering di kontrol kebersihan nya
Sangat merusak pemandangan di mata
Ketika melihat sampah sampah daun.

Akses jalan yang jadi parkiran mobil seharusnya bisa di kondisikan agar rapih tidak menyempiti jalan.",2024-09-02T23:34:56.106Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dekmi,4,,2024-09-02T07:25:24.679Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ayu Putri Ani,5,,2024-09-02T04:53:17.441Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Anouar Latrach,5,Oxygen terapi for healing botanical garden is perfect,2024-09-01T08:44:51.423Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Suardana I Wayan,5,"Seperti biasa masih dingin dan segar, datang sebelum jam banyak area Masih kosong sehingga sangat leluasa dalam memilih tempat...
Menjelang tengah hari semakin banyak pengunjung yang datang",2024-09-01T03:01:00.459Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Boedi Dharma Ayu,5,,2024-08-31T18:27:56.604Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Robet Smile,5,,2024-08-31T07:08:36.409Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Secarik Kertas,5,,2024-08-30T08:27:54.885Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dean Manu,5,,2024-08-30T08:07:59.948Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Germán Alonso,4,,2024-08-29T14:51:48.246Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Yohanes Valentino Susilo,5,,2024-08-29T08:57:49.797Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nia,5,,2024-08-29T05:04:57.761Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Kadek Ody,5,"Luar biasa menyenangkan, dengan udara yg sejuk, cocok bersama keluarga dan anak""",2024-08-29T01:26:57.956Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Dennis Djohan,4,,2024-08-27T21:52:58.755Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Hans,4,,2024-08-27T08:53:33.384Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Agus Gpbali,5,,2024-08-27T07:24:26.204Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Made Wiranata,5,Terlalu banyak perokok..jadi udara tercemar,2024-08-26T06:18:05.331Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,wid wijaya,5,,2024-08-25T14:52:17.036Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nikolaus Reyvaldi,5,,2024-08-25T06:55:30.729Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nandam Nandung,1,"Staff tidak ramah sama sekali, tidak ada solusi bagi permasalahan pengunjung!!! Mohon dgn sangatt diperbaiki sopan dan santunnya, sdah bayar tpi pelayanan niihilllll",2024-08-23T01:28:49.338Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Hardy Suardinatha,5,,2024-08-22T12:01:14.710Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Kadek Suantana,5,,2024-08-22T05:57:53.245Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Johan Ade,5,,2024-08-21T14:27:55.693Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,228_Yunita Indraswari,5,Seru bangett kalau ke kebun raya tu cocok buat kita kumpul-kumpul bareng temen,2024-08-21T00:59:32.453Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,David Maddocks,5,"Very good value ,a nice relaxing place, lots to see,  you can higher an electric bike or get the shuttle .",2024-08-20T12:31:26.418Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Doryo Zhibetinus,5,,2024-08-19T13:46:41.508Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Christian de boer,5,,2024-08-19T12:20:18.283Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,dwiputra widianta,5,,2024-08-19T04:51:06.653Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Subak Subagia,5,"Tempat sangat luas dengan padang rumput dan pepohonan yang sangat hijau, dan nyaman buat anak anak jika lagi bermain",2024-08-18T23:05:21.926Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Azito Silverio,5,,2024-08-18T18:26:35.246Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ayu Puspawati,5,,2024-08-18T13:09:31.607Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Devi Anita,5,Tempat bagus untuk berekreasi bersama kelompok atau pasangan,2024-08-18T09:44:54.853Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Reza Wilastian,5,,2024-08-18T07:10:18.657Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Deni Cash,5,,2024-08-18T02:31:11.302Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Surya Na,1,PENJAGAAN PARKIRNYA KURANG BAGUS SAMPAI HILANG HELM SAYA TIDAK ADA PERTANGGUNG JAWABAN PADAHAL SUDAH BAYAR MAHAL MAHAL UNTUK PARKIR DAN PETUGAS TIDAK ADA MENJELASKAN TENTANG PENITIPAN HELM SAYA MAU PETUGAS SATPAM ITU DI PECAT KARNA SAMA ORANG BALI TIDAK ADA RESPEKNYA SEDIKIT,2024-08-17T09:10:01.338Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,I Putu A. Krisna Yasa (Ipa Ky),5,,2024-08-17T05:26:21.951Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,ibnu ahmada,5,,2024-08-17T03:29:44.505Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Nayla Qotrunnada Nurdyansah Nurdyansah,5,Enak buat camping and Nge Gril,2024-08-16T23:10:29.466Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Thierry Salles,5,Really nice place. Space and cozy,2024-08-16T04:51:46.113Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Addiening Tyas,5,,2024-08-15T06:47:23.765Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Madison Guthrie,5,"This was a truly great experience! Very easy to get in and only 15k IDR per person which is ~$1 USD. You can walk around the whole place and see a lake view, orchid garden, cactus glass house, big tree, and rose garden. There are so many trees and plants to look at and take pictures of. Would recommend to go when things are bloomed, but a good experience no matter what. It’s a big walk so would also recommend bike if you do not want to trek. Overall, a beautiful place and the grounds are well looked after. Not crowded at all and easy to see everything without a million people there. Definitely a hidden gem in Bali and the cheapest experience we had. Also skip the famous gate and go to this one. Looks the same and no wait",2024-08-14T04:46:31.124Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Lia Sugiarthi,5,"Good vibes, want to spend all day here with my husband(if not raining)",2024-08-14T01:49:38.328Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Risky Meilindasari,5,"Datang weekend kalau mau bawa roda 4 masuk, jeleknya kalau weekend banyak perkumpulan yg datang bawa sound besar2 jd hilang suasana hening dan nyamannya, working day harus naik shutle, kalau bawa sepeda sendiri bayar seperti sewa sepeda di dalam bahkan sepeda anak2 kecuali R3, anak usia diatas 4th bayar, harga makan dan minum di dalam mahal, jadi klo bawa kendaraan sendiri, sekalian bawa tenda, alat masak sekaligus bahan makanan yg cukup buat seharian bisa mampir dulu indomart di patung jagung atau kalau mau bantu UKM bisa belanja di minimart setelah patung jagung kiri jalan, atau beli makanan jadi di arah ke kiri jalan setelah patung jagung sebelum masuk kawasan taman, tidak ada wahana permainan, toilet gratis.",2024-08-13T06:54:21.996Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Teんko,5,"Toufu Time ✨
Dah pada puas semua kan? 

Next kemana lagi kita nih!!",2024-08-12T10:41:00.269Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Rahaf,5,Very huge garden with different types of plants and trees very nice place but long way and the bus shuttle available,2024-08-11T01:12:58.750Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Destiny,4,,2024-08-10T09:44:59.944Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Cosmas Aru,5,,2024-08-10T09:10:46.997Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Fahreza Nurrizky,5,"Tempat edukasi dan rekreasi yang sangat menyenangkan dan terawat. Luas sekali dengan banyak koleksi tanaman. Suasana di setiap bagian bisa beda-beda gitu; di area giant tree berasa chill dan magical, di taman bambu lebih terbuka , rumah kaktus dan taman begonia rapi tertata. Total keliling 3 jam jalan kaki santai. Puas banget.

Kurangnya: petugas kurang proaktif, tidak nawarin peta jadi harus inisiatif minta. Penunjuk arah kurang banyak.",2024-08-09T15:19:46.390Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Agus Fajar,5,,2024-08-09T08:11:22.613Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Anton dwi Wantoro,5,,2024-08-09T02:48:26.560Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Anita,4,,2024-08-09T01:49:34.748Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ananda Uswa,5,"Actually this is second time i come there, and yesterday I tried to explore by walking around 10,000 steps, wowwww really tiring but fun, some facilities are still under repair, my suggestion for the staff is to go around often just to check on visitors and offer to take a shuttle (with the note to pay after arriving at the destination)",2024-08-08T14:38:03.766Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Peta Quinlivan,5,"Bedugul is a spectacular scenic area with mountains and lakes, with the Bali Botanical Gardens located adjacent to the huge Bedugul Lake.
Being a solo traveller with my own driver, I had the opportunity to spend unlimited time at this magnificent tourist attraction.
This pleased me as I absolutely love gardens and was able to wander around at leisure admiring and photographing the repetitive plantings of perrenials and annuals enhanced by mature trees and meticulously maintained lawns. I couldn't help feeling relieved that I wasn't one of the hundreds of tourists pouring off buses adhering to a structured itinerary.
The Bali Botanical Gardens at Bedugal is not only a 'must visit' for garden and plant lovers but also for those who wish to experience a more authentic Bali in Bedugal and its villages.",2024-08-07T22:22:45.284Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,Ayu Wangi,5,,2024-08-07T06:47:51.320Z,Google Maps,
Wilayah Bali Utara,Kebun Raya,nana ndary,5,Pelayanan Ramah,2024-08-07T04:13:43.765Z,Google Maps,
